,quantile
580,0.777271739
581,0.68495628
582,0.737336394
583,0.713099504
584,0.670359922
585,0.659628384
586,0.767352102
587,0.751916798
588,0.667417943
589,0.739361363
590,0.740378383
591,0.780963339
592,0.695622239
593,0.74661445
594,0.763882789
595,0.758732318
596,0.70643393
597,0.771513444
598,0.738761439
599,0.747470766
600,0.678807225
601,0.7055895
602,0.741654251
603,0.759078531
604,0.662161282
605,0.675848163
606,0.685105231
607,0.728609799
608,0.666013711
609,0.749038434
610,0.728285139
611,0.712591235
612,0.735644045
613,0.721281382
614,0.675191358
615,0.76425596
616,0.726024369
617,0.764325969
618,0.721197169
619,0.726519419
620,0.659399075
621,0.728598504
622,0.767624343
623,0.702624069
624,0.692269261
625,0.770935417
626,0.710453769
627,0.73782855
628,0.697449003
629,0.716483594
630,0.655854116
631,0.675590702
632,0.686708615
633,0.680115383
634,0.659635054
635,0.765783209
636,0.680589563
637,0.666834428
638,0.717943457
639,0.75892521
640,0.715545103
641,0.698000485
642,0.770962843
643,0.776878219
644,0.685443525
645,0.773016914
646,0.695603985
647,0.676529749
648,0.760092825
649,0.76174239
650,0.741799893
651,0.67661154
652,0.722829092
653,0.667344512
654,0.691387327
655,0.668520115
656,0.751886566
657,0.662835379
658,0.713074302
659,0.775593226
660,0.657944037
661,0.720873051
662,0.675141489
663,0.715984632
664,0.75958383
665,0.754884286
666,0.695598796
667,0.675490891
668,0.729585822
669,0.676206985
670,0.724340678
671,0.735402111
672,0.7813953
673,0.686757807
674,0.759333765
675,0.729297503
676,0.742314956
677,0.730385273
678,0.707867825
679,0.709264474
680,0.777101606
681,0.708098087
682,0.765368199
683,0.705221871
684,0.72292368
685,0.71449258
686,0.753962891
687,0.706278053
688,0.757156249
689,0.713677188
690,0.77516077
691,0.720304424
692,0.771083725
693,0.709249696
694,0.663040259
695,0.759113535
696,0.65886249
697,0.730529413
698,0.672837946
699,0.686352368
700,0.77857492
701,0.708980336
702,0.734985331
703,0.721053783
704,0.721142923
705,0.775127424
706,0.740407058
707,0.752570339
708,0.757654974
709,0.77738272
710,0.696000437
711,0.686952323
712,0.773439065
713,0.737426029
714,0.781852978
715,0.750141573
716,0.778316596
717,0.708269494
718,0.690739276
719,0.692237665
720,0.711856736
721,0.775849306
722,0.68179022
723,0.679346058
724,0.741440037
725,0.711722797
726,0.690125767
727,0.770228939
728,0.694121639
729,0.696911842
730,0.740926591
731,0.681313148
732,0.762965313
733,0.750858603
734,0.728585103
735,0.684039564
736,0.75285711
737,0.687385488
738,0.75747936
739,0.743731831
740,0.753205633
741,0.749507287
742,0.735884402
743,0.669300482
744,0.717599641
745,0.725662872
746,0.756387886
747,0.685499283
748,0.678609116
749,0.674602343
750,0.700643688
751,0.739552133
752,0.741888368
753,0.689354021
754,0.6647003
755,0.673602636
756,0.663718995
757,0.776077978
758,0.768688851
759,0.772711997
760,0.7194184
761,0.727632925
762,0.718275278
763,0.767160705
764,0.742875275
765,0.700482447
766,0.694538788
767,0.735434181
768,0.757232597
769,0.689737368
770,0.767561283
771,0.748260015
772,0.681220109
773,0.656293233
774,0.710355064
775,0.688881717
776,0.675367564
777,0.76421531
778,0.765980677
779,0.684412102
780,0.712929427
781,0.671923533
782,0.764158386
783,0.735136148
784,0.742838199
785,0.716475524
786,0.657277831
787,0.761797844
788,0.660598977
789,0.752165657
790,0.734100032
791,0.719133249
792,0.664348042
793,0.781699082
794,0.65710127
795,0.726620123
796,0.728715066
797,0.687958511
798,0.773702641
799,0.756679308
800,0.712481434
801,0.732765231
802,0.687236797
803,0.77997609
804,0.668320343
805,0.754805556
806,0.686334984
807,0.77508273
808,0.68377712
809,0.762843572
810,0.716784714
811,0.688560386
812,0.674634652
813,0.714611421
814,0.746945276
815,0.768030314
816,0.777742791
817,0.768374827
818,0.770519496
819,0.709436417
820,0.685803374
821,0.745883337
822,0.673649658
823,0.703496934
824,0.699167328
825,0.679594074
826,0.725715096
827,0.773926808
828,0.696093599
829,0.660052868
830,0.690473753
831,0.715425725
832,0.778348459
833,0.729149088
834,0.757358814
835,0.762645293
836,0.749265187
837,0.677898992
838,0.778752761
839,0.710226704
840,0.74433796
841,0.731573308
842,0.762605577
843,0.743908774
844,0.678694557
845,0.697727967
846,0.76796383
847,0.674540849
848,0.745713521
849,0.771677412
850,0.764413782
851,0.781707704
852,0.728714716
853,0.764233033
854,0.657802146
855,0.686304892
856,0.756117745
857,0.683943728
858,0.778915847
859,0.778655518
860,0.682683275
861,0.691117552
862,0.672521496
863,0.688577182
864,0.748759176
865,0.733462825
866,0.714251181
867,0.663345392
868,0.743745601
869,0.749943297
870,0.709355929
871,0.747768271
872,0.709620654
873,0.689695218
874,0.688457544
875,0.740846241
876,0.735539186
877,0.740785842
878,0.712833126
879,0.715790504
880,0.77361578
881,0.7437206
882,0.674093587
883,0.768159323
884,0.730995117
885,0.736104308
886,0.742120304
887,0.734897956
888,0.730518178
889,0.714005921
890,0.67047953
891,0.710053155
892,0.674181841
893,0.775881374
894,0.663246781
895,0.702633615
896,0.703762651
897,0.761804129
898,0.739372012
899,0.670626923
900,0.762694539
901,0.775486398
902,0.768081784
903,0.685135736
904,0.737693952
905,0.768889223
906,0.681110007
907,0.69243562
908,0.768998447
909,0.738201536
910,0.663306549
911,0.724399868
912,0.781764483
913,0.711678093
914,0.719016362
915,0.657719152
916,0.657112046
917,0.720837634
918,0.660065419
919,0.772410683
920,0.661530026
921,0.754970559
922,0.711663629
923,0.735655878
924,0.688977216
925,0.658441504
926,0.741159781
927,0.749836922
928,0.716143597
929,0.739350044
930,0.663823179
931,0.689968062
932,0.759954534
933,0.723611545
934,0.759330142
935,0.766630225
936,0.72273172
937,0.65694638
938,0.737697326
939,0.753171447
940,0.737264701
941,0.684199927
942,0.770065989
943,0.666314919
944,0.778318253
945,0.716382008
946,0.756370001
947,0.736250169
948,0.733060667
949,0.705926768
950,0.68310959
951,0.699991712
952,0.7108733
953,0.665433756
954,0.666576582
955,0.775703443
956,0.680871828
957,0.675209874
958,0.690023893
959,0.752678047
960,0.775535512
961,0.705455292
962,0.750120424
963,0.770497423
964,0.73961708
965,0.712327022
966,0.777248971
967,0.685561727
968,0.71371782
969,0.747524151
970,0.697618548
971,0.775589164
972,0.669016888
973,0.721701735
974,0.694728044
975,0.763322686
976,0.685123042
977,0.698398804
978,0.665341886
979,0.777405339
980,0.711132109
981,0.77487271
982,0.732358476
983,0.745226198
984,0.705476852
985,0.726976963
986,0.693234855
987,0.76485149
988,0.777750786
989,0.688733724
990,0.715947025
991,0.741238836
992,0.66807832
993,0.710237952
994,0.663302051
995,0.716487621
996,0.698878774
997,0.723731014
998,0.736826597
999,0.677538317
1000,0.714103824
1001,0.775399588
1002,0.726548304
1003,0.698001185
1004,0.774790924
1005,0.769424082
1006,0.780881833
1007,0.769454145
1008,0.75498828
1009,0.739512807
1010,0.685602179
1011,0.703758727
1012,0.711191376
1013,0.763369036
1014,0.754554496
1015,0.781844945
1016,0.701025311
1017,0.742082376
1018,0.708721992
1019,0.762443421
1020,0.762336025
1021,0.723173025
1022,0.748684414
1023,0.733260538
1024,0.693543357
1025,0.665294941
1026,0.702798066
1027,0.757090265
1028,0.691257661
1029,0.692650555
1030,0.673255035
1031,0.661279745
1032,0.741898692
1033,0.692823135
1034,0.747874562
1035,0.752657536
1036,0.720289089
1037,0.737676103
1038,0.669689148
1039,0.753424163
1040,0.760896323
1041,0.771680365
1042,0.671838498
1043,0.686337043
1044,0.682835077
1045,0.749320702
1046,0.781850097
1047,0.748238168
1048,0.671928023
1049,0.774139829
1050,0.712219233
1051,0.719891119
1052,0.704208975
1053,0.749917418
1054,0.761296528
1055,0.711265744
1056,0.656592994
1057,0.715640154
1058,0.656476399
1059,0.68259281
1060,0.705198359
1061,0.771220157
1062,0.771005301
1063,0.676490154
1064,0.750490926
1065,0.72441792
1066,0.704984731
1067,0.703295971
1068,0.715891144
1069,0.694255551
1070,0.725215396
1071,0.721600536
1072,0.754552797
1073,0.7620385
1074,0.735401228
1075,0.750398696
1076,0.669815364
1077,0.720680296
1078,0.729207309
1079,0.733518029
1080,0.729924703
1081,0.710027044
1082,0.66631727
1083,0.77870132
1084,0.698566307
1085,0.664946249
1086,0.710109502
1087,0.681873117
1088,0.710663532
1089,0.715054768
1090,0.718850758
1091,0.702462575
1092,0.700071249
1093,0.664794477
1094,0.663174454
1095,0.76360096
1096,0.657967422
1097,0.765236796
1098,0.693481973
1099,0.779576498
1100,0.699731685
1101,0.655388025
1102,0.780786707
1103,0.676509384
1104,0.723600181
1105,0.775225646
1106,0.714893498
1107,0.662581964
1108,0.692060342
1109,0.662522551
1110,0.70011876
1111,0.750552326
1112,0.770987486
1113,0.756826681
1114,0.75900033
1115,0.697115463
1116,0.669533582
1117,0.73177276
1118,0.694534937
1119,0.734393101
1120,0.657864363
1121,0.775648449
1122,0.777786692
1123,0.690841493
1124,0.7086096
1125,0.672076922
1126,0.686779713
1127,0.76736082
1128,0.658127006
1129,0.689710226
1130,0.768972681
1131,0.709533666
1132,0.690864106
1133,0.768423442
1134,0.739432122
1135,0.717514616
1136,0.682443552
1137,0.730240116
1138,0.726771061
1139,0.755526299
1140,0.687769277
1141,0.714925205
1142,0.748324318
1143,0.682189761
1144,0.721230275
1145,0.768690426
1146,0.76211608
1147,0.678637642
1148,0.723902367
1149,0.683061721
1150,0.775929351
1151,0.747724559
1152,0.694600797
1153,0.709880183
1154,0.720557922
1155,0.696831543
1156,0.755381739
1157,0.766700242
1158,0.717582122
1159,0.702345067
1160,0.756840713
1161,0.773568211
1162,0.689350444
1163,0.663159428
1164,0.716824385
1165,0.728929176
1166,0.755780113
1167,0.732412077
1168,0.679374308
1169,0.707951699
1170,0.731188518
1171,0.670272836
1172,0.65610879
1173,0.777232662
1174,0.776031662
1175,0.664344232
1176,0.778829212
1177,0.683644829
1178,0.669479598
1179,0.781747973
1180,0.67063307
1181,0.740572385
1182,0.755213236
1183,0.674500422
1184,0.682755233
1185,0.781249881
1186,0.67235631
1187,0.693994115
1188,0.682897104
1189,0.757171201
1190,0.708222351
1191,0.723089615
1192,0.77214524
1193,0.694057053
1194,0.724806915
1195,0.67795801
1196,0.765359942
1197,0.764629679
1198,0.778169135
1199,0.776764373
1200,0.669633715
1201,0.771371574
1202,0.708882998
1203,0.698333141
1204,0.778457477
1205,0.678417082
1206,0.674835044
1207,0.77228633
1208,0.76581696
1209,0.777575288
1210,0.778708549
1211,0.718495156
1212,0.693122855
1213,0.763076326
1214,0.781902174
1215,0.716085246
1216,0.718874301
1217,0.773296332
1218,0.700705446
1219,0.695420213
1220,0.709720456
1221,0.750407296
1222,0.710282288
1223,0.65972953
1224,0.726914549
1225,0.677743294
1226,0.734165911
1227,0.712523697
1228,0.6562107
1229,0.715566289
1230,0.775199597
1231,0.680826787
1232,0.751058023
1233,0.70021257
1234,0.727614245
1235,0.678032764
1236,0.68820594
1237,0.713425485
1238,0.668496227
1239,0.772308252
1240,0.751130831
1241,0.773929784
1242,0.71896753
1243,0.694890438
1244,0.779479954
1245,0.658740356
1246,0.746521288
1247,0.763552054
1248,0.775563809
1249,0.766673662
1250,0.665730713
1251,0.673979897
1252,0.740903548
1253,0.774703548
1254,0.77532256
1255,0.668079899
1256,0.737750001
1257,0.706030752
1258,0.770796302
1259,0.724937327
1260,0.774401314
1261,0.763878421
1262,0.665626713
1263,0.707325434
1264,0.727028478
1265,0.722783072
1266,0.767097655
1267,0.734387723
1268,0.767287763
1269,0.752396325
1270,0.762117647
1271,0.683346221
1272,0.731212764
1273,0.742984956
1274,0.773201815
1275,0.657247622
1276,0.759717616
1277,0.699801505
1278,0.757819508
1279,0.733633608
1280,0.755504923
1281,0.746443708
1282,0.753381318
1283,0.732914738
1284,0.687024455
1285,0.689169844
1286,0.732757836
1287,0.711898631
1288,0.706416682
1289,0.708514794
1290,0.778229309
1291,0.666822634
1292,0.765506875
1293,0.778344641
1294,0.703243889
1295,0.732029915
1296,0.752734192
1297,0.693368963
1298,0.724831676
1299,0.682877823
1300,0.713610681
1301,0.724168599
1302,0.705967168
1303,0.698266978
1304,0.768265044
1305,0.779394422
1306,0.728959295
1307,0.752531976
1308,0.7125606
1309,0.685888898
1310,0.657791747
1311,0.756629
1312,0.699418023
1313,0.656139669
1314,0.746497793
1315,0.769724518
1316,0.763834633
1317,0.665311714
1318,0.757768065
1319,0.723408192
1320,0.728417071
1321,0.774381743
1322,0.688005034
1323,0.709220499
1324,0.690969909
1325,0.668864038
1326,0.666078121
1327,0.780995112
1328,0.744744755
1329,0.681598335
1330,0.667356943
1331,0.780542067
1332,0.697102042
1333,0.76025939
1334,0.695533603
1335,0.693847514
1336,0.725782182
1337,0.698491202
1338,0.7028393
1339,0.682228001
1340,0.777346697
1341,0.767598071
1342,0.68253774
1343,0.671680855
1344,0.688362791
1345,0.662466976
1346,0.727003176
1347,0.770500817
1348,0.711869803
1349,0.733084527
1350,0.689707518
1351,0.712596267
1352,0.684740791
1353,0.691851055
1354,0.774908568
1355,0.700905894
1356,0.742303227
1357,0.72387859
1358,0.712611189
1359,0.676632801
1360,0.71216748
1361,0.772732939
1362,0.659714899
1363,0.690656602
1364,0.737982654
1365,0.689837998
1366,0.687455537
1367,0.711158663
1368,0.671458449
1369,0.734653341
1370,0.842155145
1371,0.794175537
1372,0.823692807
1373,0.839852229
1374,0.832391415
1375,0.812156575
1376,0.784667763
1377,0.842546886
1378,0.826848646
1379,0.791058199
1380,0.803368501
1381,0.787312452
1382,0.821953212
1383,0.799968691
1384,0.811131494
1385,0.783865058
1386,0.823312649
1387,0.842417702
1388,0.829318647
1389,0.824561559
1390,0.820141709
1391,0.823921154
1392,0.819412808
1393,0.83672
1394,0.791667218
1395,0.78236525
1396,0.834651708
1397,0.826629881
1398,0.828369976
1399,0.832885964
1400,0.839546153
1401,0.791038463
1402,0.820578219
1403,0.801225494
1404,0.80100858
1405,0.821265382
1406,0.793324326
1407,0.807754173
1408,0.81403135
1409,0.844556612
1410,0.791937485
1411,0.809015183
1412,0.816970032
1413,0.802575694
1414,0.823252984
1415,0.8246028
1416,0.830086581
1417,0.837067287
1418,0.789646887
1419,0.825271604
1420,0.798156301
1421,0.822089733
1422,0.784068993
1423,0.835322591
1424,0.803961219
1425,0.815671177
1426,0.782405631
1427,0.793511007
1428,0.798194595
1429,0.787179926
1430,0.810133291
1431,0.782965102
1432,0.819810589
1433,0.818809944
1434,0.795771141
1435,0.830659527
1436,0.807369772
1437,0.827734498
1438,0.828951929
1439,0.825843234
1440,0.795181196
1441,0.787001444
1442,0.796690802
1443,0.827632011
1444,0.789548462
1445,0.803024298
1446,0.822859789
1447,0.797486378
1448,0.797149479
1449,0.837013786
1450,0.839814128
1451,0.792704069
1452,0.811649779
1453,0.80832751
1454,0.785064579
1455,0.793172371
1456,0.783735763
1457,0.790078344
1458,0.793335805
1459,0.829478783
1460,0.804185763
1461,0.840331183
1462,0.813373477
1463,0.806957875
1464,0.823106903
1465,0.80730845
1466,0.799178765
1467,0.844690274
1468,0.795645003
1469,0.812817733
1470,0.800066781
1471,0.844279228
1472,0.789521603
1473,0.844787138
1474,0.803463985
1475,0.809058006
1476,0.836984623
1477,0.841754358
1478,0.786520501
1479,0.784185284
1480,0.797139452
1481,0.843403287
1482,0.782195596
1483,0.805977661
1484,0.816265775
1485,0.833955705
1486,0.818903429
1487,0.787079288
1488,0.811423419
1489,0.798560479
1490,0.790208531
1491,0.788830615
1492,0.791789195
1493,0.79359011
1494,0.803682444
1495,0.823241725
1496,0.814925437
1497,0.790234105
1498,0.828597667
1499,0.808656269
1500,0.826985939
1501,0.786117397
1502,0.808237097
1503,0.791372125
1504,0.796190836
1505,0.824667761
1506,0.817745642
1507,0.804594063
1508,0.796569512
1509,0.83117465
1510,0.836551555
1511,0.826542557
1512,0.785233558
1513,0.789605052
1514,0.81384468
1515,0.78861215
1516,0.828496545
1517,0.804438022
1518,0.803037625
1519,0.789665901
1520,0.825666956
1521,0.813204943
1522,0.806803014
1523,0.825882705
1524,0.783846525
1525,0.820680995
1526,0.81310219
1527,0.841390099
1528,0.819205033
1529,0.811411154
1530,0.844180117
1531,0.840634467
1532,0.816106159
1533,0.829808176
1534,0.806342473
1535,0.820588038
1536,0.839300845
1537,0.808582535
1538,0.821330384
1539,0.834305394
1540,0.822325326
1541,0.796330654
1542,0.832699249
1543,0.800306232
1544,0.826289184
1545,0.806491287
1546,0.801564117
1547,0.8183598
1548,0.790661746
1549,0.820425726
1550,0.815841077
1551,0.80754077
1552,0.815070701
1553,0.795020284
1554,0.799959
1555,0.79004999
1556,0.82546891
1557,0.799200493
1558,0.799436933
1559,0.799724744
1560,0.792287547
1561,0.786832907
1562,0.838334687
1563,0.796706937
1564,0.803627573
1565,0.839469193
1566,0.788114941
1567,0.839446631
1568,0.804422609
1569,0.843308936
1570,0.789924325
1571,0.817082104
1572,0.784465863
1573,0.836346112
1574,0.809481397
1575,0.806382696
1576,0.817441849
1577,0.825219396
1578,0.812516506
1579,0.820391966
1580,0.837506862
1581,0.827847713
1582,0.789109983
1583,0.823696539
1584,0.8008848
1585,0.811455853
1586,0.792588222
1587,0.820235936
1588,0.802193449
1589,0.819978864
1590,0.837722982
1591,0.826924723
1592,0.827774175
1593,0.839980922
1594,0.79947878
1595,0.826656289
1596,0.836601301
1597,0.823218115
1598,0.791377779
1599,0.840599063
1600,0.806276313
1601,0.783561889
1602,0.843161397
1603,0.822231567
1604,0.79584866
1605,0.794932213
1606,0.826853156
1607,0.819249558
1608,0.829601837
1609,0.8332316
1610,0.795392852
1611,0.787472973
1612,0.845046726
1613,0.799070731
1614,0.820584958
1615,0.80002025
1616,0.805807116
1617,0.836214549
1618,0.845142289
1619,0.782466782
1620,0.825081883
1621,0.796600015
1622,0.820121276
1623,0.795109286
1624,0.785969074
1625,0.802117853
1626,0.816776893
1627,0.798159828
1628,0.819237542
1629,0.818899843
1630,0.783393132
1631,0.815299006
1632,0.80936894
1633,0.799392249
1634,0.785794656
1635,0.822059402
1636,0.826692267
1637,0.792175014
1638,0.784650306
1639,0.785422512
1640,0.793740139
1641,0.840444065
1642,0.832999164
1643,0.80586234
1644,0.809811199
1645,0.840547483
1646,0.830205501
1647,0.813064985
1648,0.790902561
1649,0.827677118
1650,0.788139304
1651,0.79307849
1652,0.803810141
1653,0.829641743
1654,0.805027164
1655,0.784927289
1656,0.825403708
1657,0.835379296
1658,0.829880743
1659,0.816569464
1660,0.798895634
1661,0.834938948
1662,0.793065183
1663,0.793895307
1664,0.81564877
1665,0.808337909
