,quantile
164,0.69329556
165,0.76337703
166,0.790561361
167,0.766173284
168,0.704958633
169,0.74660591
170,0.708762626
171,0.691918453
172,0.698161648
173,0.70825002
174,0.693756186
175,0.671742376
176,0.795679665
177,0.746622292
178,0.69065115
179,0.764583044
180,0.77565112
181,0.716392816
182,0.700667866
183,0.779774174
184,0.780864594
185,0.714338878
186,0.714679717
187,0.727246033
188,0.762750766
189,0.674486785
190,0.756391825
191,0.708590259
192,0.693443012
193,0.725515853
194,0.781165909
195,0.746514322
196,0.770904922
197,0.700185744
198,0.754143139
199,0.696081738
200,0.75504438
201,0.786116374
202,0.774461101
203,0.776683107
204,0.668269315
205,0.766710819
206,0.749796718
207,0.763525911
208,0.710054911
209,0.722395454
210,0.724347816
211,0.72654372
212,0.715007386
213,0.729607599
214,0.688787865
215,0.780619945
216,0.790016482
217,0.753909972
218,0.732728071
219,0.755185892
220,0.721915585
221,0.685960637
222,0.736858591
223,0.691998208
224,0.669184656
225,0.720180265
226,0.77987117
227,0.718490041
228,0.785508012
229,0.77086533
230,0.668964019
231,0.768399315
232,0.791086737
233,0.796121816
234,0.771739871
235,0.70492968
236,0.706541569
237,0.721286349
238,0.733431918
239,0.744855703
240,0.708671225
241,0.725001183
242,0.67146457
243,0.753235509
244,0.717711755
245,0.712220584
246,0.671063059
247,0.703932204
248,0.764890926
249,0.74944245
250,0.692114964
251,0.788436485
252,0.696119859
253,0.728250817
254,0.726711259
255,0.779266963
256,0.675564842
257,0.778417296
258,0.682947434
259,0.776892748
260,0.7454042
261,0.733712137
262,0.790687233
263,0.753943307
264,0.768868817
265,0.711650269
266,0.746077074
267,0.78221979
268,0.701706641
269,0.755117834
270,0.718801908
271,0.671185612
272,0.706717514
273,0.668895953
274,0.767175551
275,0.696415599
276,0.79689342
277,0.773511116
278,0.716801534
279,0.743696457
280,0.73824128
281,0.703957434
282,0.681592993
283,0.708986375
284,0.711296363
285,0.73817244
286,0.712206507
287,0.702439842
288,0.738734432
289,0.69844146
290,0.764431944
291,0.748964893
292,0.743431979
293,0.773978486
294,0.747277801
295,0.688904503
296,0.692380441
297,0.701714265
298,0.749885342
299,0.706803846
300,0.775649996
301,0.693810578
302,0.679577243
303,0.66915679
304,0.698787908
305,0.735526383
306,0.699041718
307,0.774136966
308,0.709848193
309,0.787149907
310,0.782676471
311,0.754499618
312,0.766667016
313,0.726062737
314,0.702571863
315,0.717940725
316,0.717545235
317,0.753230968
318,0.744787978
319,0.796670997
320,0.759468288
321,0.71647324
322,0.746051362
323,0.766195545
324,0.684745782
325,0.766552386
326,0.738247637
327,0.676139004
328,0.691771294
329,0.703386112
330,0.712206933
331,0.676656045
332,0.701971612
333,0.778884715
334,0.736478641
335,0.702793845
336,0.680627175
337,0.725265191
338,0.7927971
339,0.751735494
340,0.722320058
341,0.686949995
342,0.697484199
343,0.742051971
344,0.758809151
345,0.685041534
346,0.722305112
347,0.706453295
348,0.795183231
349,0.707373187
350,0.757952834
351,0.706978425
352,0.745812271
353,0.7749697
354,0.711825644
355,0.713131726
356,0.704571069
357,0.76627043
358,0.779858912
359,0.787666356
360,0.753501282
361,0.787844787
362,0.694759294
363,0.792664999
364,0.673517888
365,0.718113465
366,0.675707775
367,0.74867518
368,0.746243311
369,0.75217023
370,0.745223639
371,0.686226889
372,0.680415339
373,0.710842818
374,0.675749583
375,0.770695352
376,0.750582885
377,0.73781226
378,0.792501642
379,0.741127316
380,0.731472174
381,0.768570284
382,0.71203231
383,0.690102632
384,0.725920162
385,0.722447791
386,0.733676164
387,0.783923295
388,0.787496487
389,0.723506289
390,0.773575659
391,0.691506135
392,0.784713511
393,0.787710115
394,0.687375125
395,0.675049477
396,0.792643524
397,0.740263505
398,0.713019492
399,0.754021326
400,0.691973253
401,0.736246314
402,0.781627366
403,0.77196304
404,0.795885476
405,0.73992938
406,0.736752303
407,0.791094594
408,0.790082569
409,0.783481527
410,0.707720005
411,0.699090739
412,0.66842923
413,0.715671622
414,0.721702691
415,0.746300469
416,0.709797698
417,0.729464051
418,0.737905594
419,0.735422257
420,0.777868401
421,0.790501342
422,0.717585716
423,0.748186303
424,0.690596634
425,0.752296854
426,0.750337983
427,0.751310698
428,0.765209407
429,0.728466993
430,0.741474056
431,0.7620941
432,0.716608364
433,0.715122227
434,0.68335595
435,0.743413974
436,0.751098454
437,0.741715545
438,0.683655257
439,0.696825765
440,0.684734292
441,0.775888664
442,0.688113192
443,0.78875664
444,0.703472326
445,0.672576441
446,0.744608869
447,0.711042937
448,0.722987486
449,0.690058094
450,0.770884795
451,0.786505851
452,0.704249361
453,0.771717211
454,0.765528596
455,0.777939405
456,0.692816635
457,0.78393273
458,0.674227367
459,0.769435139
460,0.671628708
461,0.697512867
462,0.733908375
463,0.704148751
464,0.682516014
465,0.792418378
466,0.684551662
467,0.694947172
468,0.796403875
469,0.728806276
470,0.797058818
471,0.790951154
472,0.766208259
473,0.789924153
474,0.726518478
475,0.771254664
476,0.687580495
477,0.731308069
478,0.70863193
479,0.734801727
480,0.762815202
481,0.73233965
482,0.769351994
483,0.763787078
484,0.776226004
485,0.687024467
486,0.758747321
487,0.793898046
488,0.78782345
489,0.776076505
490,0.794127799
491,0.769334748
492,0.762394789
493,0.711925321
494,0.767752368
495,0.690309412
496,0.754733146
497,0.682332559
498,0.711582238
499,0.792816971
500,0.688104222
501,0.695521494
502,0.760861838
503,0.74113973
504,0.796122634
505,0.697609198
506,0.769437969
507,0.733959364
508,0.682127999
509,0.757132244
510,0.789269097
511,0.67729779
512,0.706407839
513,0.705676481
514,0.754225757
515,0.742456562
516,0.735013585
517,0.752587072
518,0.697197819
519,0.688805635
520,0.722568798
521,0.758264998
522,0.709937846
523,0.762296302
524,0.671791273
525,0.724493227
526,0.693138501
527,0.693937119
528,0.778307285
529,0.702553146
530,0.794812327
531,0.76409513
532,0.668033921
533,0.740256811
534,0.748919907
535,0.686669607
536,0.787309768
537,0.671254206
538,0.710783923
539,0.772807259
540,0.685000675
541,0.744833605
542,0.734308959
543,0.771444409
544,0.684143647
545,0.706858874
546,0.734887536
547,0.788047302
548,0.759007581
549,0.768343948
550,0.797229725
551,0.709806263
552,0.676374218
553,0.780299332
554,0.75300524
555,0.757293686
556,0.701186926
557,0.748734061
558,0.671150698
559,0.785484314
560,0.787930666
561,0.776213018
562,0.765648855
563,0.731079855
564,0.694232087
565,0.78923458
566,0.671727908
567,0.768339817
568,0.708310158
569,0.720418802
570,0.795944569
571,0.740736666
572,0.769425722
573,0.680499036
574,0.774981018
575,0.787400776
576,0.689057078
577,0.668466789
578,0.720965459
579,0.744487072
580,0.673552827
581,0.669055792
582,0.711338335
583,0.704432746
584,0.729931089
585,0.75230852
586,0.764654379
587,0.700790922
588,0.752129166
589,0.70075802
590,0.673817191
591,0.725537114
592,0.791782559
593,0.782296296
594,0.669128745
595,0.766590869
596,0.762820737
597,0.727863327
598,0.766189189
599,0.680620827
600,0.793679704
601,0.727432353
602,0.718724193
603,0.724260076
604,0.716286387
605,0.767994254
606,0.770250743
607,0.670186987
608,0.722997347
609,0.702924241
610,0.779714569
611,0.755475152
612,0.698978048
613,0.797232955
614,0.713755931
615,0.765507981
616,0.670416376
617,0.668088414
618,0.786125254
619,0.753035002
620,0.702704346
621,0.781789137
622,0.742679075
623,0.682790665
624,0.754625576
625,0.708497599
626,0.719336302
627,0.716608879
628,0.727995776
629,0.785724959
630,0.752703652
631,0.764221107
632,0.752191437
633,0.698929607
634,0.668066163
635,0.688737426
636,0.716449074
637,0.771702545
638,0.682559724
639,0.779143466
640,0.716086902
641,0.703518859
642,0.685693071
643,0.762940838
644,0.752345405
645,0.778395204
646,0.740428082
647,0.760002598
648,0.756963092
649,0.705199645
650,0.793488009
651,0.739037979
652,0.7329429
653,0.705839337
654,0.709730728
655,0.764787734
656,0.775307429
657,0.792969609
658,0.683417484
659,0.727789046
660,0.729048817
661,0.787518619
662,0.684647897
663,0.745581915
664,0.794884749
665,0.795186989
666,0.773435841
667,0.737972505
668,0.779406915
669,0.735204311
670,0.793827416
671,0.769731499
672,0.748949085
673,0.750774715
674,0.741223824
675,0.737288706
676,0.753313623
677,0.727440652
678,0.706404418
679,0.680794083
680,0.736103447
681,0.709807365
682,0.669758947
683,0.784261095
684,0.687138472
685,0.713775245
686,0.702704033
687,0.72300749
688,0.779435749
689,0.680163695
690,0.673021167
691,0.696621199
692,0.781328173
693,0.794223129
694,0.742558188
695,0.742958024
696,0.696866558
697,0.769017076
698,0.704665414
699,0.679193488
700,0.780047789
701,0.796054294
702,0.776547927
703,0.735329914
704,0.686842915
705,0.687555399
706,0.700977895
707,0.699369588
708,0.741446992
709,0.719321371
710,0.722758291
711,0.739590379
712,0.729760406
713,0.702220453
714,0.742948547
715,0.73724689
716,0.698237778
717,0.778772415
718,0.790534301
719,0.772414658
720,0.796867348
721,0.731359193
722,0.751528971
723,0.700137824
724,0.680079649
725,0.697686995
726,0.76393645
727,0.680169247
728,0.674525419
729,0.677790009
730,0.721044981
731,0.677451352
732,0.777796645
733,0.721558492
734,0.748274374
735,0.765249522
736,0.71695987
737,0.787475947
738,0.780706948
739,0.786745538
740,0.710567512
741,0.78472615
742,0.733465955
743,0.789274011
744,0.72482723
745,0.724793968
746,0.671721737
747,0.711883186
748,0.745981575
749,0.760911041
750,0.787392681
751,0.758770462
752,0.745014846
753,0.758076406
754,0.768908425
755,0.768644709
756,0.678239611
757,0.795484747
758,0.765272461
759,0.718425068
760,0.718705586
761,0.673729433
762,0.755638926
763,0.698351051
764,0.742084743
765,0.698027566
766,0.765841961
767,0.716003637
768,0.715308151
769,0.763899964
770,0.728183428
771,0.709496581
772,0.747948696
773,0.707649762
774,0.680578217
775,0.726693521
776,0.751072829
777,0.795361669
778,0.768258125
779,0.780365375
780,0.672566261
781,0.759063709
782,0.780386611
783,0.69762598
784,0.770615375
785,0.732289679
786,0.720448805
787,0.699803971
788,0.770181211
789,0.684725742
790,0.691964443
791,0.712389549
792,0.737054898
793,0.788295222
794,0.770066085
795,0.759723985
796,0.689702509
797,0.673113614
798,0.689663068
799,0.684424175
800,0.728353405
801,0.754935501
802,0.668123954
803,0.681423293
804,0.770524706
805,0.751431417
806,0.739831646
807,0.758925801
808,0.675319139
809,0.731828423
810,0.767042446
811,0.699247809
812,0.678718979
813,0.737111449
814,0.670735014
815,0.732424682
816,0.770069043
817,0.717041788
818,0.671039981
819,0.734248213
820,0.781513711
821,0.773775007
822,0.715792262
823,0.779646623
824,0.735557278
825,0.751771241
826,0.678562709
827,0.743732613
828,0.696509563
829,0.771620307
830,0.686839047
831,0.701104189
832,0.713658349
833,0.6862553
834,0.768317556
835,0.684045152
836,0.784438062
837,0.6807808
838,0.741997609
839,0.68581365
840,0.688167084
841,0.782786812
842,0.672714593
843,0.762926754
844,0.748334503
845,0.766110344
846,0.680178871
847,0.793265408
848,0.684822722
849,0.777095228
850,0.706811714
851,0.68360504
852,0.699220617
853,0.768123372
854,0.750786841
855,0.765098211
856,0.77804676
857,0.7550376
858,0.672658424
859,0.686574448
860,0.718107291
861,0.79421673
862,0.709175124
863,0.794095993
864,0.748960537
865,0.774747211
866,0.687378228
867,0.760242745
868,0.688527391
869,0.704446361
870,0.722540008
871,0.721430427
872,0.791713646
873,0.750447033
874,0.787603144
875,0.717123248
876,0.705878146
877,0.722512115
878,0.682933981
879,0.785904652
880,0.685467098
881,0.709997744
882,0.686445968
883,0.701502495
884,0.761343703
885,0.702877396
886,0.73002924
887,0.765079003
888,0.764398941
889,0.680847567
890,0.718068583
891,0.675126919
892,0.729448374
893,0.732617186
894,0.734334329
895,0.672521933
896,0.694470545
897,0.737624906
898,0.789087825
899,0.796661199
900,0.695116991
901,0.683163309
902,0.691932559
903,0.714084291
904,0.697403896
905,0.738995166
906,0.743796177
907,0.684377277
908,0.743378172
909,0.683729753
910,0.674506875
911,0.784719223
912,0.757626551
913,0.721620345
914,0.684855491
915,0.6868385
916,0.730318973
917,0.684861621
918,0.739767354
919,0.731340534
920,0.720477387
921,0.69433785
922,0.780608695
923,0.693741426
924,0.752690815
925,0.723558645
926,0.717539209
927,0.75481926
928,0.720082196
929,0.760113813
930,0.684120726
931,0.733753548
932,0.715480676
933,0.670649542
934,0.711540398
935,0.792265407
936,0.784158029
937,0.786713691
938,0.693082248
939,0.705714277
940,0.788035038
941,0.783298132
942,0.702774236
943,0.701039032
944,0.763269974
945,0.698559404
946,0.760023124
947,0.787890093
948,0.680859532
949,0.748326785
950,0.743487921
951,0.706427614
952,0.794324456
953,0.782200171
954,0.770654955
955,0.715326106
956,0.691094517
957,0.722762041
958,0.714130406
959,0.69025536
960,0.779381336
961,0.727820579
962,0.683689161
963,0.782645249
964,0.743026794
965,0.765320902
966,0.68903842
967,0.750339191
968,0.721919527
969,0.718699609
970,0.711887814
971,0.731152089
972,0.787496807
973,0.680486627
974,0.793092884
975,0.729705301
976,0.785193534
977,0.734180272
978,0.751332464
979,0.750054258
980,0.689421449
981,0.767341131
982,0.729455086
983,0.700237609
984,0.778880225
985,0.743237593
986,0.771064099
987,0.708732181
988,0.718505875
989,0.795388868
990,0.779520789
991,0.746214857
992,0.736548309
993,0.761793896
994,0.726087899
995,0.680336744
996,0.707129737
997,0.729439862
998,0.789153289
999,0.684400139
1000,0.706807122
1001,0.673459052
1002,0.685599773
1003,0.75722411
1004,0.706574573
1005,0.746761475
1006,0.722071654
1007,0.780637897
1008,0.751596213
1009,0.728919457
1010,0.764426413
1011,0.770595181
1012,0.75757373
1013,0.689791467
1014,0.693430884
1015,0.793390632
1016,0.673358916
1017,0.726997287
1018,0.734726565
1019,0.729496134
1020,0.716127124
1021,0.794389428
1022,0.6682328
1023,0.676450116
1024,0.681426493
1025,0.774366746
1026,0.775334442
1027,0.731310644
1028,0.792654025
1029,0.738322935
1030,0.773825926
1031,0.771915218
1032,0.783132579
1033,0.686053875
1034,0.749132034
1035,0.674409446
1036,0.769093827
1037,0.765726262
1038,0.735061086
1039,0.673323633
1040,0.75330452
1041,0.699919623
1042,0.726117483
1043,0.780723252
1044,0.69379314
1045,0.690738662
1046,0.669345236
1047,0.713270573
1048,0.715817588
1049,0.754082083
1050,0.74697649
1051,0.7601777
1052,0.71213521
1053,0.726324757
1054,0.693207585
1055,0.722619148
1056,0.695920274
1057,0.728762225
1058,0.735278927
1059,0.707318049
1060,0.782345966
1061,0.713470548
1062,0.71515034
1063,0.668699575
1064,0.795789507
1065,0.791109568
1066,0.727131167
1067,0.721658085
1068,0.787163823
1069,0.699219319
1070,0.697046375
1071,0.671180815
1072,0.724538639
1073,0.776506286
1074,0.713117833
1075,0.766215704
1076,0.741300961
1077,0.776668667
1078,0.737113935
1079,0.777282372
1080,0.702372019
1081,0.74219364
1082,0.69469294
1083,0.705996791
1084,0.725817453
1085,0.748603486
1086,0.73236105
1087,0.774483934
1088,0.788452057
1089,0.741550526
1090,0.677586559
1091,0.675366868
1092,0.714775939
1093,0.76211093
1094,0.702127041
1095,0.7764342
1096,0.788506879
1097,0.776762836
1098,0.696255861
1099,0.765730221
1100,0.752502843
1101,0.697228918
1102,0.777229129
1103,0.745259917
1104,0.696224289
1105,0.783756895
1106,0.736184037
1107,0.787964385
1108,0.735167359
1109,0.733223012
1110,0.771866519
1111,0.782510568
1112,0.703504351
1113,0.72966541
1114,0.786613803
1115,0.708306381
1116,0.71974745
1117,0.785003917
1118,0.765702416
1119,0.671552904
1120,0.701590639
1121,0.688038383
1122,0.775971717
1123,0.756178083
1124,0.745895253
1125,0.771763864
1126,0.778116263
1127,0.735276405
1128,0.673363887
1129,0.78938971
1130,0.722775435
1131,0.771375182
1132,0.782473361
1133,0.768775616
1134,0.759246748
1135,0.714268625
1136,0.679609245
1137,0.77078285
1138,0.733052791
1139,0.69754749
1140,0.764806071
1141,0.678337779
1142,0.713183378
1143,0.697398532
1144,0.692391129
1145,0.769663523
1146,0.726711394
1147,0.734454755
1148,0.699034948
1149,0.756644976
1150,0.779147766
1151,0.731711371
1152,0.791224052
1153,0.709584001
1154,0.754460286
1155,0.7285418
1156,0.750532454
1157,0.715178975
1158,0.763161845
1159,0.707123254
1160,0.734951173
1161,0.786562444
1162,0.695463188
1163,0.690409745
1164,0.729703888
1165,0.681465394
1166,0.780867456
1167,0.677874987
1168,0.785969796
1169,0.686261338
1170,0.792876785
1171,0.740191351
1172,0.684750574
1173,0.743233755
1174,0.768736321
1175,0.690879298
1176,0.788975412
1177,0.782530526
1178,0.779598173
1179,0.777552809
1180,0.726612531
1181,0.770685351
1182,0.734447844
1183,0.701576251
1184,0.733955267
1185,0.777701681
1186,0.794974025
1187,0.733599448
1188,0.734661276
1189,0.745393681
1190,0.672380568
1191,0.679757885
1192,0.769196364
1193,0.730866452
1194,0.669861038
1195,0.771712019
1196,0.695239357
1197,0.791686141
1198,0.786085619
1199,0.745172128
1200,0.734481222
1201,0.676597212
1202,0.757994223
1203,0.737596711
1204,0.673454971
1205,0.724142142
1206,0.693809766
1207,0.700702267
1208,0.779070033
1209,0.762858099
1210,0.716022196
1211,0.738438879
1212,0.7657707
1213,0.678331515
1214,0.724001503
1215,0.682245327
1216,0.672940849
1217,0.764966464
1218,0.701148888
1219,0.724437835
1220,0.717696989
1221,0.681162233
1222,0.756947415
1223,0.753190653
1224,0.679718572
1225,0.672877361
1226,0.740655397
1227,0.791838322
1228,0.707485789
1229,0.709563169
1230,0.724233901
1231,0.720530832
1232,0.671969216
1233,0.751539846
1234,0.765877892
1235,0.743885675
1236,0.675857858
1237,0.743475577
1238,0.761999625
1239,0.668866443
1240,0.707780548
1241,0.773593459
1242,0.789557155
1243,0.683563435
1244,0.711615354
1245,0.761165928
1246,0.679171865
1247,0.784616933
1248,0.861530499
1249,0.861452939
1250,0.859716266
1251,0.840897457
1252,0.835044538
1253,0.84831139
1254,0.81306658
1255,0.824281565
1256,0.808628915
1257,0.844307332
1258,0.809763997
1259,0.818500492
1260,0.815658809
1261,0.857849883
1262,0.802904667
1263,0.828701675
1264,0.858217726
1265,0.811314572
1266,0.829505489
1267,0.81349827
1268,0.835205868
1269,0.848607553
1270,0.819120831
1271,0.816320659
1272,0.799900216
1273,0.803195999
1274,0.834303339
1275,0.844529757
1276,0.852771916
1277,0.80819548
1278,0.825940069
1279,0.813048645
1280,0.803121995
1281,0.818905769
1282,0.822740862
1283,0.853628859
1284,0.825252181
1285,0.810977846
1286,0.83957485
1287,0.836332373
1288,0.802462843
1289,0.826414545
1290,0.830998437
1291,0.815036121
1292,0.802020533
1293,0.839763936
1294,0.826727505
1295,0.840476212
1296,0.822139771
1297,0.829276077
1298,0.853031646
1299,0.834022544
1300,0.847779156
1301,0.821388248
1302,0.854770294
1303,0.852080665
1304,0.802568753
1305,0.831943191
1306,0.859925842
1307,0.860237915
1308,0.839551943
1309,0.839434773
1310,0.845527394
1311,0.810383315
1312,0.861790498
1313,0.835564166
1314,0.834125572
1315,0.825900418
1316,0.842445037
1317,0.852971914
1318,0.809453911
1319,0.859231229
1320,0.826830947
1321,0.808046125
1322,0.841695135
1323,0.808910475
1324,0.835585614
1325,0.86094982
1326,0.837519212
1327,0.813503246
1328,0.817433698
1329,0.849965656
1330,0.859745173
1331,0.85797965
1332,0.806392974
1333,0.823412312
1334,0.818906487
1335,0.801543702
1336,0.857491237
1337,0.860439473
1338,0.852589799
1339,0.85819322
1340,0.839220589
1341,0.798569731
1342,0.798973059
1343,0.83781726
1344,0.843481261
1345,0.832062319
1346,0.838806094
1347,0.86104079
1348,0.840159686
1349,0.809293577
1350,0.833919799
1351,0.836550685
1352,0.840885075
1353,0.823294359
1354,0.82496929
1355,0.854890147
1356,0.80096479
1357,0.81422117
1358,0.808396507
1359,0.811279079
1360,0.802013648
1361,0.840887863
1362,0.808459085
1363,0.826746559
1364,0.844128366
1365,0.86147269
1366,0.844913698
1367,0.810216411
1368,0.819129866
1369,0.836172277
1370,0.819694204
1371,0.827542625
1372,0.831318126
1373,0.809214652
1374,0.855048137
1375,0.812893195
1376,0.814124509
1377,0.827214948
1378,0.797448602
1379,0.808015501
1380,0.818519167
1381,0.825207619
1382,0.836264657
1383,0.83630173
1384,0.828339263
1385,0.820645722
1386,0.860735132
1387,0.808411715
1388,0.837868511
1389,0.81156841
1390,0.845596698
1391,0.851958101
1392,0.800189077
1393,0.829633291
1394,0.813116651
1395,0.812750786
1396,0.860393217
1397,0.835677807
1398,0.826633745
1399,0.802564546
1400,0.82755355
1401,0.813749699
1402,0.851139405
1403,0.824865058
1404,0.811438836
1405,0.851206685
1406,0.813709178
1407,0.8013088
1408,0.802234489
1409,0.83387488
1410,0.838094414
1411,0.818575732
1412,0.817803435
1413,0.823478188
1414,0.814937455
1415,0.806272882
1416,0.831337196
1417,0.804202933
1418,0.820432629
1419,0.852997474
1420,0.820469715
1421,0.820875489
1422,0.836514748
1423,0.805713304
1424,0.848459361
1425,0.846158557
1426,0.800038063
1427,0.838677793
1428,0.808877167
1429,0.804710258
1430,0.828307686
1431,0.851304155
1432,0.838464701
1433,0.840716593
1434,0.841301244
1435,0.801529021
1436,0.819470764
1437,0.858202646
1438,0.846678554
1439,0.803326273
1440,0.805538744
1441,0.825280257
1442,0.813228067
1443,0.831983928
1444,0.83508165
1445,0.82332855
1446,0.856237606
1447,0.799033438
1448,0.801569899
1449,0.841096069
1450,0.819820595
1451,0.825615857
1452,0.850722976
1453,0.852998574
1454,0.861529874
1455,0.814906249
1456,0.846749767
1457,0.844967342
1458,0.840166522
1459,0.832332343
1460,0.807680581
1461,0.841567099
1462,0.827001045
1463,0.818915855
1464,0.819599906
1465,0.805770086
1466,0.815742657
1467,0.811371516
1468,0.816729565
1469,0.800912802
1470,0.800943369
1471,0.822155632
1472,0.854722982
1473,0.825282258
1474,0.849305882
1475,0.808137691
1476,0.823995964
1477,0.837240284
1478,0.797451877
1479,0.836001054
1480,0.800341391
1481,0.828978625
1482,0.844989402
1483,0.842570669
1484,0.816005458
1485,0.85416097
1486,0.826831178
1487,0.852414588
1488,0.817333228
1489,0.81446768
1490,0.854517186
1491,0.798015931
1492,0.829586191
1493,0.797909451
1494,0.853016265
1495,0.85095945
1496,0.838118771
1497,0.814641679
1498,0.85289714
1499,0.845601706
1500,0.852170634
1501,0.829846604
1502,0.810877404
1503,0.835149567
1504,0.833810781
1505,0.839951043
1506,0.859586274
1507,0.857994278
1508,0.849510807
1509,0.827894477
1510,0.810064161
1511,0.82847462
1512,0.816238927
1513,0.834837761
1514,0.851432697
1515,0.801952731
1516,0.807734501
1517,0.843842688
1518,0.821161925
1519,0.838453996
1520,0.80286989
1521,0.798097223
1522,0.833188619
1523,0.839786191
1524,0.808644291
1525,0.849947005
1526,0.798528302
1527,0.79771801
1528,0.856728336
1529,0.860606576
1530,0.827053788
1531,0.807293328
1532,0.830027895
1533,0.831796115
1534,0.829792847
1535,0.831927598
1536,0.859390606
1537,0.836411464
1538,0.850112377
1539,0.838609658
1540,0.842126563
1541,0.847828884
1542,0.817875808
1543,0.812993433
1544,0.857818389
1545,0.807270212
1546,0.830253781
1547,0.839252876
1548,0.797469422
1549,0.819304192
1550,0.848384166
1551,0.842907338
1552,0.826980977
1553,0.827940409
1554,0.84456345
1555,0.810140461
1556,0.80089109
1557,0.799670249
1558,0.854742958
1559,0.838661131
1560,0.805167897
1561,0.82773958
1562,0.85052399
1563,0.824646985
1564,0.818916617
1565,0.812401767
1566,0.812956677
1567,0.838818014
1568,0.804759513
1569,0.84532398
1570,0.851969001
1571,0.839537824
1572,0.811005948
1573,0.856197233
1574,0.861318793
1575,0.812726996
1576,0.79802441
1577,0.854191063
1578,0.846818356
1579,0.860631743
1580,0.851718128
1581,0.841134953
1582,0.818643804
1583,0.822624044
1584,0.817718587
1585,0.815114884
1586,0.815078792
1587,0.798706144
1588,0.839746823
1589,0.810191714
1590,0.851634073
1591,0.797354688
1592,0.815382151
1593,0.858164998
1594,0.830998576
1595,0.814166622
1596,0.850751862
1597,0.814055013
1598,0.811461604
1599,0.804278636
1600,0.861851064
1601,0.823978436
1602,0.803063915
1603,0.850677433
1604,0.809368376
1605,0.84979489
1606,0.850224278
1607,0.816437133
1608,0.798214935
1609,0.80210002
1610,0.861118165
1611,0.834720162
1612,0.798387271
1613,0.844567708
1614,0.84887211
1615,0.822229805
1616,0.836052362
1617,0.835916891
1618,0.810455743
1619,0.80714998
1620,0.837082161
1621,0.804623165
1622,0.805012777
1623,0.839074172
1624,0.827939815
1625,0.852761812
1626,0.849492842
1627,0.801337839
1628,0.845137486
1629,0.840649325
1630,0.856602415
1631,0.817963126
1632,0.861012842
1633,0.852632873
1634,0.861299094
1635,0.803418611
1636,0.830638376
1637,0.840122287
1638,0.811714321
1639,0.817547938
1640,0.824603491
1641,0.83962566
1642,0.860213668
1643,0.83480251
1644,0.80279618
1645,0.838964426
1646,0.833971405
1647,0.831023872
1648,0.816007015
1649,0.813748382
1650,0.837836854
1651,0.837122875
1652,0.805891281
1653,0.818697681
1654,0.800426046
1655,0.834693903
1656,0.799444951
1657,0.825628197
1658,0.81902951
1659,0.861644445
1660,0.827742685
1661,0.824958821
1662,0.825113765
1663,0.804115407
1664,0.837969986
1665,0.83103111
